new_building,location,address,price,title,facilities,description_text,date_changed,ad_url,id,fellesgjeld,omkostninger,totalpris,felleskost_mnd,boligtype,eieform_bolig,soverom,primaerrom,bruksareal,etasje,byggear,energimerking,rom,tomteareal,bruttoareal,formuesverdi,lat,long,boligselgerforsikring,fellesformue,kommunale_avg,tomt,utleiedel,festeavgift,renovert_ar,grunnflate,verditakst,festear,sikringsordning,solgtpris
FALSE,Lambertseter,"Lambertseterveien 59, 1154 Oslo",3500000,Lys 3-roms leilighet i 2. etasje med innglasset balkong og sentral beliggenhet!,NA," Tor. 29. april 1700 - 1800 + Legg til i kalender Visningspåmelding Lys 3-roms leilighet i 2. etasje med innglasset balkong og sentral beliggenhet. Boligen har en god planløsning og består av entré, bad, stue, kjøkken, 2 soverom samt innglasset balkong. Alle vinduer og balkongdøren ny i 2011.Det er pipeløp i leiligheten. Fliser på gulv i entré, bad og på kjøkken. Laminat i øvrige rom. Boligen er vedlikeholdt men fremstår med noe moderniseringsbehov.God offentlig kommunikasjon med bussholdeplass like ved (Lambertseter Ring) samt T-bane. Kort vei til barnehager og skoler i alle trinn, samt kjøpesenter, bibliotek, svømmehall, kino, stadion og treningssenter. Flotte tur og rekreasjonsområder ved Østensjøvannet og Østmarka i nærområdet, samt Ekeberg et stykke unna. Kort kjøretur til fine badestrender. Lysløype på Lambertseter. Her er det lett å trives! Heidi Furset Avdelingsleder/ Eiendomsmegler MNEF Telefon 23 16 51 10 Mobil 918 22 454 Hjemmeside Send melding Tor. 29. april 1700 - 1800 + Legg til i kalender Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=215605287,215605287,117000,15554,3632554,3106,Leilighet,Andel,2,65,72,2,1955,D-rød,3,94349,79,NA,59.87598,10.817863,Ja,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Løren,"Lørenvangen 46, 0585 Oslo",8500000,Stor og delikat 4-roms toppetasje med nydelig utsikt - solrik og usjenert balkong - garasje med lader,"Balkong/Terrasse, Parkett, Heis, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Turterreng, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Bredbåndstilknytning, Lademulighet"," Ta kontakt for å avtale visning Visningspåmelding Velkommen til Lørenvangen 46! En stor og delikat toppleilighet med usjenert beliggenhet og nydelig utsikt. To balkonger og sol fra morgen til kveld. Flott utsyn mot pent opparbeidet fellesareal, en virkelig perle for småbarnsfamilier.Leiligheten har en god standard og meget fin planløsning. Her kommer du inn i en innbydende entrè med skyvedørsgarderobe samt adkomst til et omkledningsrom med mye skapplass. Videre er det en romslig stue og kjøkken i åpen løsning med god plass til sofagruppe og spisesplass. Balkongen fra stuen er sørvestvendt med svært gode solforhold og nydelig utsikt. Leiligheten har to bad og 3 soverom med god størrelse. Hovedsoverom har egen balkong, eget bad og skyvedørsgarderobe. Hovedsoverom kan gjøres om til hybel.Det medfølger garasjeplass med lader samt bod. Ta kontakt for å avtale visning Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=215605337,215605337,NA,221520,8721520,4437,Leilighet,Eier(Selveier),3,97,97,7,2017,C-mørkegrønn,NA,2103,106,1752297,59.93258,10.797793,NA,14679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Torshov,"Oskar Braatens gate 9, 0474 Oslo",3850000,Lys & moderne 2roms m. fransk balkong | God standard fra 2015 |Attraktiv beliggenhet i skjermet sidegate! Lave fellesutg,"Barnevennlig, Bredbåndstilknytning, Heis, Kabel-TV, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt"," Man. 3. mai 16:30 - 17:30 + Legg til i kalender HUSK Å MELD DEG PÅ VISNING! Tiltak vedr. Covid-19 virus: Om du ønsker å delta på visning skal du melde deg på visning via lenken visningspåmelding i annonsen eller gi beskjed i forkant til eiendomsmegler. Dette for å sørge for en trygg gjennomføring. Vi tilbyr også privatvisninger for de som ønsker det. Kontakt megler - Ingvild Skaranger på tlf. 90 65 50 40. Visningspåmelding Velkommen til Oskar Braatens gate 9! Her får du en innbydende, moderne og lys 2-roms selveier sentralt og attraktivt plassert på Torshov. God og arealeffektiv planløsning bestående av entré med gode oppbevaringsmuligheter, tidløst lekkert bad med moderne innredning, sosial åpen kjøkken- og stueløsning, samt godt utnyttet soverom med garderobeskap. Fra leiligheten har du gangavstand til caféer, butikker, treningssenter, kollektivt mm. En ypperlig leilighet både for de som setter pris på det urbane og pulserende bylivet, så vel som grønne parker i umiddelbar nærhet.Verdt å merke seg:* Arealeffektiv 2-roms med god standard fra 2015* Nye vinduer* Fransk balkong * Lave fellesutg.* Kjellerbod* Beliggende i rolig sidegate* Nærhet til kollektivtransport* Kort vei til turområder Man. 3. mai 16:30 - 17:30 + Legg til i kalender HUSK Å MELD DEG PÅ VISNING! Tiltak vedr. Covid-19 virus: Om du ønsker å delta på visning skal du melde deg på visning via lenken visningspåmelding i annonsen eller gi beskjed i forkant til eiendomsmegler. Dette for å sørge for en trygg gjennomføring. Vi tilbyr også privatvisninger for de som ønsker det. Kontakt megler - Ingvild Skaranger på tlf. 90 65 50 40. Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=215561665,215561665,41584,98644,3990228,1960,Leilighet,Eier(Selveier),1,35,35,2,1993,E-rød,2,690,39,NA,59.932666,10.761334,NA,34158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Tøyen,"Eiriks gate 12, 0650 Oslo",4750000,Stilig og lys 2-roms selveier - garasjeplass med lader - stor balkong med kveldssol - stor felles takterrasse - må sees!,"Balkong/Terrasse, Parkett, Heis, Ingen, gjenboere, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Bredbåndstilknytning, Lademulighet"," Sammen skal vi sikre trygge visninger. Derfor gjennomfører vi visninger etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen Visningspåmelding før visning, så finner vi en løsning som passer for deg. Visningspåmelding Denne leiligheten har alt!Om du vil ha en praktisk, kul leilighet med alle fasiliteter er dette noe av det beste du kan finne. Den har stor balkong med kveldssol, adgang til diger takterrasse, og ikke minst garasjeplass og heis. Og ja, det er så klart lader på parkeringsplassen. Med andre ord: Når du kommer hjem fra fjellet søndag kveld er det bare å kjøre rett inn, hive skiene i boden og ta heisen rett opp. Og er det sommertur du kommer hjem fra setter du deg ut på den store balkongen, for der er solen fra tidlig ettermiddag til langt utpå kvelden.Leiligheten har også en genial planløsning, der plassen er konsentrert der det betyr noe: I oppholdsrommene. Stue og kjøkken har et stort volum, og lyset fra de store vinduene gir god stemning i leiligheten. Sameiet er svært veldrevet og ryddig. Sammen skal vi sikre trygge visninger. Derfor gjennomfører vi visninger etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen Visningspåmelding før visning, så finner vi en løsning som passer for deg. Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=211806768,211806768,NA,130292,4880292,3587,Leilighet,Eier(Selveier),1,54,54,4,2004,E-mørkegrønn,2,3407,59,969855,59.912285,10.772255,Ja,17030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Marienlyst / Majorstuen,"Suhms gate 20 B, 0362 Oslo",4700000,Lys og pen 2-roms selveier - ikke innsyn - solrik balkong - peis - bad fra 2019 - vv. og oppv. inkl. i leie,"Balkong/Terrasse, Peis/Ildsted, Parkett, Heis, Ingen, gjenboere, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Offentlig, vann/kloakk, Vaktmester-/vektertjeneste, Fellesvaskeri, Bredbåndstilknytning"," Tir. 27. april 1700 - 1800 Ta gjerne kontakt om oppsatte tidspunkter ikke passer, så finner vi en løsning som passer for deg. + Legg til i kalender Sammen skal vi sikre trygge visninger. Derfor gjennomfører vi visninger etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen Visningspåmelding før visning, så finner vi en løsning som passer for deg. Visningspåmelding Velkommen til Suhms gate 20!Dette er en koselig 2-roms selveier med stor, solrik balkong mot sørvest. Den har nyrenovert bad fra 2019, og er ellers i stor grad malt opp nå i 2021. Den ligger i en svært høy 1. etg, og har ikke innsyn, og alle vinduer er vendt mot trafikkfrie områder. Den har svært gode lysforhold, og sol fra morgen til utpå kvelden.Sameiet har de senere år gjennomgått store oppgraderinger som nå er betalt for, og som ny eier kan nyte i mange år. Alle bad og rør er skiftet ut, det er nye vinduer, balkongdører og radiatorer, heiser skiftes ut i disse dager og så videre. Det er ikke planlagt større utbedringer i overskuelig fremtid. Med varmtvann og fjernvarme inkludert i husleien bør dette være et stressfritt og forutsigbart bolighold i mange år fremover.Velkommen! Tir. 27. april 1700 - 1800 Ta gjerne kontakt om oppsatte tidspunkter ikke passer, så finner vi en løsning som passer for deg. + Legg til i kalender Sammen skal vi sikre trygge visninger. Derfor gjennomfører vi visninger etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen Visningspåmelding før visning, så finner vi en løsning som passer for deg. Visningspåmelding",2021-04-24,https://www.finn.no/realestate/homes/ad.html?finnkode=215603735,215603735,29525,129762,4859287,3306,Leilighet,Eier(Selveier),1,55,57,1,1939,G-mørkegrønn,2,6389,64,1200000,59.9304135,10.7247076,Ja,29926,NA,NA,NA,32000,NA,NA,NA,NA,NA,NA
FALSE,Kalbakken,"Kalbakkstubben 17, 0950 Oslo",3490000,"Lys og pen 3-roms med innglasset balkong - Gjennomgående - Kjøkken fra 2020 - Fyring, tv/internett inkl - Sentralt!",NA," Ta kontakt for å avtale visning Visningspåmelding Sandra Nilssen ved EIE Eiendomsmegling har gleden av å presentere Kalbakkstubben 17, en lys og pen 3-roms med sydvestvendt balkong. Leiligheten er gjennomgående hvilket gir gode lys- og solforhold og har en god planløsning. Leiligheten passer perfekt for deg som trives litt utenfor Bykjernen, men samtidig liker å ha nærhet til de sentrale deler av Oslo med kort vei til t-bane og marka.Lys og pen 3-roms andelsleilighetLeiligheten holder god standardPent kjøkken fra 2020Lys stue med store vindusflaterSydvestvendt, innglasset balkong på 6 kvm Vinduer og balkongdør fra 2016To boder Fyring/Tv og internett inkl. Mulighet for å leie parkeringsplassSentralt beliggendeFå minutters gange til Kalbakken Senter Kort vei til Kalbakken T-bane og bussholdeplassVelkomen til en hyggelig og trygg visning! Ta kontakt for å avtale visning Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=215602271,215602271,138000,15504,3643504,3904,Leilighet,Andel,2,65,70,3,1955,D-lysegrønn,NA,39658,77,842221,59.949914,10.868144,NA,20855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Bislet/Bolteløkka,"Sofies gate 48, 0168 Oslo",5600000,Lys 3-roms eierleilighet i 4. etasje med balkong.  Attraktivt og sentralt beliggende.,"Balkong/Terrasse, Sentralt","360° visning Velkommen på visning. Husk visningspåmelding. Visningspåmelding EiendomsMegler1 ved Dag Mathisen har gleden av å presentere Sofies gate 48 ! En lys og fin gjennomgående 3-roms eierleilighet, Her bor du i sentrale omgivelser med gangavstand til kollektiv transport, dagligvarehandel, butikker, kafeer, restauranter og rekreasjonsområder. Kort fortalt: - Toppleilighet- Solrik balkong direkte mot vest (vender ikke mot Bislett stadion).- Tregulv- Slitte overflater i leiligheten, TG 2 på bad og kjøkken.- Kjellerbod- Loftsbod- Varmt vann og fyring inkludert i felleskostnadene- Vaskekjeller og tørkerom Velkommen på visning. Husk visningspåmelding. Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=215526669,215526669,49625,141374,5790999,5411,Leilighet,Eier(Selveier),2,75,75,4,1934,NA,3,1801,82,1435413,59.926341,10.733766,NA,5116,NA,NA,NA,61520,NA,NA,NA,NA,NA,NA
FALSE,Majorstuen,"Bogstadveien 36A, 0366 Oslo",9890000,"Sentralt beliggende 3(4)roms - P-plass i garasje(EL), sydvestvendt balkong, heis og peis. Vender mot rolig, frodig hage.","Balkong/Terrasse, Peis/Ildsted, Parkett, Heis, Ingen, gjenboere, Kabel-TV, Sentralt, Garasje/P-plass, Alarm, Offentlig, vann/kloakk, Bredbåndstilknytning, Lademulighet"," Tir. 27. april 1600 - 1700 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 2 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Velkommen til Bogstadveien 36A - En stor 3(4)- roms selveierleilighet med p-plass i garasjeanlegg, ildsted, heisadkomst og sydvestvendt balkong. Flatene i boligen er malt i tidløst fargevalg, og på gulvet er det eikeparkett som ble slipt ned og behandlet i 2020.Leiligheten består i sin helhet av entré, kjøkken, stue, bad, vaskerom og 2 soverom.Her bor man supersentralt med det aller meste av fasiliteter man måtte ønske seg!Kort fortalt:P-plass i garasjeanlegg med el-laderSydvestvendt balkongHeisadkomstKort vei til ""alt""ModerniseringsbehovIldstedOverflatebehandlet i 2020Adskilt vaskeromStore rom Mulighet for 3 soveromTo disponible boderTV/bredbånd og varmtvann inkl.Lave felleskostnader Tir. 27. april 1600 - 1700 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 2 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=215601938,215601938,22610,259342,10171952,3492,Leilighet,Eier(Selveier),2,94,94,3,1986,E-rød,3,2336,104,1890516,59.926705,10.720348,Ja,18589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,NA,"Rosteds gate 12, 0178 Oslo",6200000,FREDENSBORG - Stor gjennomgående 4 roms leilighet med solrik sydvendt balkong.,"Balkong/Terrasse, Parkett, Heis, Kabel-TV, Sentralt, Offentlig, vann/kloakk, Bredbåndstilknytning","360° visning Ta kontakt for å avtale visning Visningspåmelding Velkommen til Rosteds gate 12 - Ditt nye hjem!Lys og pen 4-roms leilighet i 4.etg. med heisadkomst. Leiligheten byr på en god planløsning med fine rom samt en deilig sydvendt balkong. Leiligheten har meget gode lysforhold og ikke minst rikelig med sol på balkongen.Leiligheten inneholder:Entré, baderom, kjøkken/stue i semiåpen løsning, 3 soverom samt innvendig bod.Det medfølger 1 loftsbod.Kort om beliggenheten:Fredensborg nyter godt av nærheten til det yrende bylivet i sentrum samtidig som området har en skjermet og rolig plassering i bybildet. Det er gangavstand til det meste du trenger i hverdagen (matbutikker, offentlig kommunikasjon, serveringssteder m.m.). Det er kun 250 meter til Akerselva som byr på fine turmuligheter, ja, helt opp til Maridalen/Nordmarka hvis du har lyst. Ta kontakt for å avtale visning Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=215601164,215601164,5249,165390,6370639,2873,Leilighet,Eier(Selveier),3,73,76,4,1987,E-rød,4,1506,84,1376154,59.919412,10.749004,NA,13032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Carl Berner,"Hekkveien 7, 0571 Oslo",3450000,"Lekker 2-roms - Solrik balkong med fantastisk utsikt - Sentralt og rolig - V.v, fyring og kabel-TV inkl. i felleskostn.","Balkong/Terrasse, Parkett, Heis, Ingen, gjenboere, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Turterreng, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Fellesvaskeri"," Vi har tiltak mot Corona-viruset på våre visninger og vi oppfordrer alle til å melde seg på visning. Visningspåmelding Velkommen til Hekkveien 7 - Presentert av Ingrid Beate Thompson v/ Eie Eiendomsmegling.Lekker og moderne leilighet med supersentral beliggenhet, samtidig tilbaketrukket og rolig. Flott vestvendt balkong med fantastisk utsikt.Leiligheten har en meget god planløsning med åpen stue-/ kjøkkenløsning, stort soverom med plass til hjemmekontor, innbydende entré med godt med plass til oppbevaring av sko og yttertøy, og delikat flislagt bad med opplegg for vaskemaskin. Vestvendt balkong med fantastisk utsikt og ingen gjenboere!Kvaliteter ved boligen:Solrik balkong med fantastisk utsiktHeisAlle overflater nymalte 2021Skjermet og rolig områdeNærhet til butikker, servicetilbud og kollektivtransportVarmtvann og fyring inkludert i felleskostnadene2 boder i underetasjenFellesvaskeri Vi har tiltak mot Corona-viruset på våre visninger og vi oppfordrer alle til å melde seg på visning. Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=215597655,215597655,174695,19470,3644165,3393,Leilighet,Aksje,1,36,36,4,1955,F-mørkegrønn,2,2620,40,709491,59.926714,10.780522,NA,32031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Haugenstua,"Ole Brumms vei 10, 0979 Oslo",3050000,Pen og romslig 3-roms med solrik sydvendt balkong - Nyere bad og kjøkken - 19 min til Oslo S - Vv og fyring inkl. - Heis,"Balkong/Terrasse, Heis, Ingen, gjenboere, Rolig, Sentralt, Turterreng, Utsikt, Vaktmester-/vektertjeneste, Fellesvaskeri, Bredbåndstilknytning"," Ta kontakt for å avtale visning Visningspåmelding Daniel Berggren ved din lokale eiendomsmegler Eie Stovner har gleden av å presentere Ole Brumms vei 10, en pen og romslig leilighet, beliggende i et veletablert og populært borettslag på Haugenstua!Pen og romslig 3-romsSydvendt balkong på ca. 8m2 med gode solforholdArealeffektiv planløsningGod standardDelvis åpen kjøkken-stueløsningLekkert Kvik kjøkken fra 2018 som byr på rikelig med skap- og benkeplassStore vinduer som slipper inn rikelig med lysTiltalende stue med plass til både sofagruppe, medievegg og spisebordPent, flislagt bad med varmekabler fra 2016, oppusset i regi av borettslaget2 romslige soveromPraktisk bod inne i boligenSentral beliggenhet i rolige omgivelserVeldrevet borettslagKort vei til togstasjon og øvrig kollektivtransportVV & FYRING INKL. I FELLESKOSTNADER Ta kontakt for å avtale visning Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=215597367,215597367,284000,15504,3349504,4643,Leilighet,Andel,2,71,74,5,1969,E-mørkegrønn,3,72637,83,798282,59.951163,10.913232,NA,26229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
