new_building,location,address,price,title,facilities,description_text,date_changed,ad_url,id,omkostninger,totalpris,felleskost_mnd,boligtype,eieform_bolig,soverom,primaerrom,bruksareal,etasje,byggear,energimerking,rom,tomteareal,festeavgift,bruttoareal,fellesformue,formuesverdi,fellesgjeld,boligselgerforsikring,renovert_ar,num,kommunale_avg,tomt,grunnflate,sikringsordning,utleiedel,festear
FALSE,Ellingsrud Vest,"Trygve Nilsens vei 30C, 1061 Oslo",3700000,Delikat og moderne rekkehus over to plan |Solrik og usjenert hage |Garasjeplass |Barnevennlig område |Sogner til Bakås!,"Alpinanlegg, Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Golfbane, Hage, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Parkett, Peis/Ildsted, Rolig, Bademulighet, Fiskemulighet, Turterreng, Lademulighet"," Søn. 25. april 16:30 - 17:30 + Legg til i kalender Man. 26. april 18:30 - 19:30 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding Drømmer du om et tiltalende rekkehus over to plan, med en solrik og usjenert hage på populære Ellingsrud Vest? Ønsker du å bo i et barnevennlig og trafikkstille område med kort vei til barnehager, skoler og kollektivtrafikk? Da ønsker vi deg velkommen til Trygve Nilsens vei 30 C!Eiendommens særpreg:- Lyst og moderne rekkehus over 2. plan.- Garasje i garasjerekke.- Store vindusflater som gir rikelig med dagslys.- Pen kjøkkeninnredning med integrerte hvitevarer.- Sjarmerende peisovn sørger for en lun innetemperatur.- Solrik og usjenert terrasse med tilhørende hageparsell.- Vinduer/Fasade/Etterisolering i 2018/2019- Populært, trafikkstille og barnevennlig område.- Godt kollektivtilbud med buss og T-bane. Robin Rastad Lauritzen Eiendomsmegler Mobil 478 10 994 Send melding Søn. 25. april 16:30 - 17:30 + Legg til i kalender Man. 26. april 18:30 - 19:30 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding",2021-04-17,https://www.finn.no/realestate/homes/ad.html?finnkode=215224034,215224034,8626,4062626,4541,Rekkehus,Andel,2,79,86,2,1980,C-oransje,3,30325,NA,94,NA,1066778,354000,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,LAMBERTSETER,"Nylænde 3, 1154 Oslo",4130000,Rålekker og innflytningsklar 3-roms totalt oppusset 2021! Sydvendt solrik balkong - 3 boder - Peis - Populær beliggenhet,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Husdyr, tillatt, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Peis/Ildsted, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Turterreng, Lademulighet"," Tor. 22. april 16:00 - 17:00 + Legg til i kalender Sammen skal vi sikre trygge visninger. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Husk også å lese salgsoppgave før visning. Visningspåmelding Nordvik eiendomsmegling v/Petter Lien har gleden av å presentere Nylænde 3!Dette er en lekker, stilig og delikat 3-roms med meget attraktiv beliggenhet med korte avstander til det meste du trenger i hverdagen. Leiligheten er totalt oppusset i 2021 og fremstår som tiltalende og moderne. Boligen inneholder bl.a. en lys og romslig stue med gode vindusflater og spisestue, stilig kjøkken med integrerte hvitevarer, delikat bad og 2 store soverom, og en luftig entrè. Her kan du flytte rett inn!Det er utgang fra stuen til en romslig, sydvendt balkong på ca. 7 kvm med gode solforhold. Videre er det gode oppbevaringsmuligheter i totalt 3 boder. Kort vei til T-bane og buss, samt søndagsåpen Bunnpris i nabobygget.Velkommen til visning - husk å melde deg på! Tor. 22. april 16:00 - 17:00 + Legg til i kalender Sammen skal vi sikre trygge visninger. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Husk også å lese salgsoppgave før visning. Visningspåmelding",2021-04-17,https://www.finn.no/realestate/homes/ad.html?finnkode=213322805,213322805,8626,4255626,3078,Leilighet,Andel,2,64,64,3,1952,G-oransje,3,14780,NA,70,19791,816634,117000,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Røa/Hovseter,"Hovseterveien 68B, 0768 Oslo",4200000,"Rålekker 3-roms med heis, garasjeplass og solrik balkong i nyrenoverte Setra Borettslag - Kort vei til T-bane og marka","Balkong/Terrasse, Parkett, Heis, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Turterreng, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Fellesvaskeri, Bredbåndstilknytning, Lademulighet"," Søn. 25. april 1300 - 1400 + Legg til i kalender Man. 26. april 1700 - 1800 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Vi har for salg en svært pen og nyrenovert leilighet i ""nye"" Setra Borettslag. Leiligheten holder en gjennomgående høy standard.Her vil du bo i naturskjønne omgivelser med nærhet til nærbutikk, grønnsakshandler, T-bane/buss og flotte turmuligheter. T-banen tar deg til Majorstuen på kun 8 min.Borettslaget er i sluttfasen med omgjøring av tidligere næringslokaler i borettslaget til 16 leiligheter (samt en stor generell rehabilitering), som skal selges til inntekt for borettslaget. 4.75% av fellesgjelden overtas av disse leilighetene. Forventet salgssum kan antas å nå i området rundt 45- til 50.000.000,- som vil brukes til å nedbetale på fellesgjeld og annet nødvendig vedlikehold.Renovert 3-romsSolrik og stor balkongGarasjeplassKjøkken fra 2021Baderom fra 2018Varmtvann, TV og nett inkl. Søn. 25. april 1300 - 1400 + Legg til i kalender Man. 26. april 1700 - 1800 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=210194930,210194930,15526,5034526,6229,Leilighet,Andel,2,67,67,2,1975,D-rød,3,1674,NA,74,61422,1175869,819000,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Sjelden mulighet i Nordtvedtbekken Brl.,"Christoffer Hellums vei 30, 0951 Oslo",3400000,Tiltalende og gjennomgående 3-roms med balkong - God planløsning - Bad fra 2018 - Sentralfyring!,"Balkong/Terrasse, Barnevennlig, Rolig, Kabel-TV, Turterreng, Offentlig, vann/kloakk, Vaktmester-/vektertjeneste, Bredbåndstilknytning"," Tor. 22. april 1730 - 1830 + Legg til i kalender Søn. 25. april 1130 - 1230 + Legg til i kalender Visningspåmelding Tiltalende og gjennomgående 3-roms andelsleilighet beliggende i boligblokkens 1. etasje. Leiligheten består av entre, bad/wc, kjøkken, 2 stk. soverom og stue med utgang til sydvestvendt balkong på ca. 4,5m². Leiligheten har malte veggoverflater holdt i tidsriktige farger, teglforblending og panelplater, laminat og fliser på gulv, kjøkkeninnredning med profilerte folierte fronter og flislagt bad/wc med varmekabler i gulv som er rehabilitert i regi av borettslaget i 2018.Meget veletablert og rolig område.Leiligheten disponerer 1 kjellerbod og 1 loftsbod, samt bruk av felles sykkelbod og fellesvaskeri.Sentralfyring, kabel-tv og bredbånd inkl. i felleskostnader.Enkel adkomst.Rask avklaring forkjøpsretten. Meldefrist for OBOS-medlemmer: 26.04.2021. Hung C. Nguyen Eiendomsmegler Telefon 22 80 20 36 Mobil 452 40 657 Fax 22 80 20 31 Hjemmeside Send melding Anette Alnes Eiendomsmegler Telefon 22 80 20 30 Mobil 478 17 181 Hjemmeside Send melding Tor. 22. april 1730 - 1830 + Legg til i kalender Søn. 25. april 1130 - 1230 + Legg til i kalender Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=215247399,215247399,15554,3728554,5165,Leilighet,Andel,2,67,67,1,1963,D-rød,3,6708,NA,74,60971,897194,313000,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,FROGNER / OBSERVATORIE TERRASSE,"Drammensveien 54A, 0271 Oslo",9800000,Stor selveierleilighet - Heis - Peis - 2 balkonger - Biloppstillingsplass med elbil lader - Moderniseringsbehov,"Balkong/Terrasse, Peis/Ildsted, Parkett, Heis, Barnevennlig, Rolig, Kabel-TV, Sentralt, Garasje/P-plass, Turterreng, Utsikt, Vaktmester-/vektertjeneste, Bredbåndstilknytning, Lademulighet"," Søn. 25. april 1400 - 1500 + Legg til i kalender Søn. 25. april 1500 - 1600 + Legg til i kalender Man. 26. april 1730 - 1830 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Stor selveierleilighet med attraktiv beliggenhet mellom Solli plass og Skillebekk, ved Observatorie terrasse. Drammensveien 54A ligger tilbaketrukket fra veien med forhage og flotte trær. Innholdsrik hjørneleilighet i 3. etasje med flott utsikt og 2 uavhengige balkonger med gode solforhold. Leiligheten inneholder entré, gang, stue, spisestue, kjøkken, anretning/grovkjøkken, bad, separat wc, 3 soverom og kott. Ved behov for flere soverom, hjemmekontor eller åpen kjøkkenløsning, se alternativ plantegning.Noen kvaliteter:Stor selveierleilighet med moderniseringsbehov2 balkonger med sol og utsiktHeisadkomstNytt elektrisk anleggIldsted/peisParkeringsplass med elbil-laderVarmt vann og vannbåren oppvarming inkl.2 kjellerboderFellesboder og sykkelparkering Søn. 25. april 1400 - 1500 + Legg til i kalender Søn. 25. april 1500 - 1600 + Legg til i kalender Man. 26. april 1730 - 1830 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=215246831,215246831,261620,10063840,5277,Leilighet,Eier(Selveier),3,114,115,3,1937,G-mørkegrønn,NA,1280,NA,126,17334,2140816,2220,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,#HAUGEN,"Maria Dehlis vei 57, 1084 Oslo",2750000,Lekker og innholdsrik 2-roms | Kjøkkenøy | Kontor | Balkong | Garasjeplass | Elbil-lader* | Heis | Populært boligområde,"Balkong/Terrasse, Heis, Barnevennlig, Rolig, Garasje/P-plass, Turterreng, Utsikt, Lademulighet"," Ons. 21. april 1730 - 1830 + Legg til i kalender Dersom du planlegger å delta på annonsert visning bes du som kunde om å gi beskjed i forkant til eiendomsmegler, trykk på påmeldingsknappen i annonsen. Vi tilbyr også privatvisninger for de som ønsker det. Velkommen til en trygg visning! Visningspåmelding Innbydende og lekker 2-r leilighet i de øverste etasjene på Haugenstua. Vestvendt balkong på 11 m² med svært gode solforhold og utsikt. Heisadkomst til lukket garasjekjeller med egen elbillader. Store vindusflater. Leiligheten er nymalt og er godt vedlikeholdt med noe mindre bruktslitasjer. God planløsning med 1 soverom, åpen stue/kjøkkenløsning med kjøkkenøy med barløsning, kontor, samt bad med inngang fra både entré og soverom. Boligen ligger i et populært og barnevennlig området. Umiddelbar nærhet til offentlig transport. Kun få minutter til tog og buss som fører deg raskt til byen.God planløsningKjøkkenøy med sitteplassVestvendt solrik balkong med utsiktPopulært og veletablert boligområdeUmiddelbar nærhet til tog og bussGarajeplassElbil-lader *(kan medfølges etter nærmere avtale) Ons. 21. april 1730 - 1830 + Legg til i kalender Dersom du planlegger å delta på annonsert visning bes du som kunde om å gi beskjed i forkant til eiendomsmegler, trykk på påmeldingsknappen i annonsen. Vi tilbyr også privatvisninger for de som ønsker det. Velkommen til en trygg visning! Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=214498064,214498064,15503,2989253,4251,Leilighet,Andel,1,58,58,6,1976,E-rød,2,28358,NA,63,33919,777324,223750,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Nordstrand/Munkerud,"Brattvollveien 22, 1164 Oslo",4500000,Pen 3-roms leilighet med vestvendt veranda med direkte adkomst til hage. Parkeringsplass. Barnevennlig og idyllisk,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Fellesvaskeri, Garasje/P-plass, Hage, Ingen, gjenboere, Peis/Ildsted, Rolig, Sentralt, Turterreng"," Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding Pen og velholdt 3-roms i en firemannsbolig med attraktiv beliggenhet på Nordstrand. Særdeles familievennlig beliggenhet med adkomst direkte til hagen fra verandaen. Tomten er inndelt i praktiske bruksområder for hver seksjon. Alt ligger vestvendt og er skjermet for biltrafikk. Nærhet til et bredt utvalg av kollektivtrafikk, Munkerud skole, Sæter Torg, diverse servicetilbud, populære turområder og badeplasser. Boligen har alt det man trenger med bl.a. 2 soverom, kjøkken i åpen løsning og fin stue/spisestue med adkomst til vestvendt veranda med gode solforhold og direkte adkomst til hage. Biloppstillingsplass med el-bil lader medfølger seksjonen. Meget god lagringsplass. Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding",2021-04-17,https://www.finn.no/realestate/homes/ad.html?finnkode=215212131,215212131,113842,4613842,4000,Leilighet,Eier(Selveier),2,68,68,1,1952,G-oransje,3,1898,NA,75,NA,1026102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Lambertseter,"Avstikkeren 9, 1156 Oslo",3350000,Pen 2-roms toppleilighet i terrasseblokk - Gode solforhold og kort vei til t-bane - Lave bokostnader,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Husdyr, tillatt, Kabel-TV, Rolig, Turterreng"," Søn. 25. april 13:00 - 14:00 + Legg til i kalender Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding Velkommen til Avstikkeren 9! En pen 2-roms leilighet i et stille og hyggelig nabolag med kort vei til marka. Leiligheten ligger i et attraktivt og veletablert boligområde på Lambertseter med nærhet til diverse servicetilbud og offentlig kommunikasjon. Avstikkeren er en liten blindvei, med lavblokk og småhusbebyggelse. Leiligheten er en toppleilighet og ligger i rolige og behagelige omgivelser. Kort vei til lokal matbutikk, idrettsbane, treningssenter (SATS) og Lambertseter senter med et bredt utvalg av butikker, caféer, samt kino og bibliotek. Gangavstand til rekreasjon- og fritidsområder ved bl.a. Ekeberg, Østensjøvannet og Østmarka. Umiddelbar nærhet til marka med lysløyper og turterreng for alle årstider. Søn. 25. april 13:00 - 14:00 + Legg til i kalender Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding",2021-04-17,https://www.finn.no/realestate/homes/ad.html?finnkode=215208713,215208713,1132,3374718,2005,Leilighet,Andel,1,41,43,4,1982,F-rød,NA,10297,NA,47,22623,1122891,23586,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,,"Lavrans vei 30, 0670 Oslo",3895000,Romslig 3-roms toppleilighet med tilbaketrukket beliggenhet og utsikt - Vestvendt balkong - Peis. Nytt baderom vedtatt,"Balkong/Terrasse, Bredbåndstilknytning, Husdyr, tillatt, Ingen, gjenboere, Kabel-TV, Peis/Ildsted, Rolig, Utsikt, Turterreng"," Ons. 21. april 18:30 - 19:30 + Legg til i kalender Tor. 22. april 16:00 - 17:00 + Legg til i kalender Ta kontakt med megler på tlf. 41 39 85 33 for å avtale visningstidspunkt. Visningspåmelding Nordvik v/ Bjørn Johan Grini har gleden av å presentere Lavrans vei 30. Romslig toppleilighet på Tveita med stor stue, spisestue og kjøkken i eget rom. Planløsning med flere muligheter, leiligheten tilbakeføres enkelt til 2 soverom. Godt med plass til både sofagruppe og spisebord. Utgang til vestvendt balkong fra stuen med flott utsikt over byen. Boligen ligger tilbaketrukket fra vei uten innsyn. Borettslaget har vedtatt oppussing av baderom og som kjøper her kan du være med å bestemme utseende på ditt nye bad innen kort tid!- Vestvendt balkong med mye sol- Ingen innsyn, tilbaketrukket og solrik- Nærhet til marka og grøntarealer- Koselig peis i stuen- Mulighet til å bestemme utforming på nytt bad- Ca. 9 m2 bodplass- Kabel-TV/bredbånd inkl.- God offentlig kommunikasjon og flybuss Ons. 21. april 18:30 - 19:30 + Legg til i kalender Tor. 22. april 16:00 - 17:00 + Legg til i kalender Ta kontakt med megler på tlf. 41 39 85 33 for å avtale visningstidspunkt. Visningspåmelding",2021-04-18,https://www.finn.no/realestate/homes/ad.html?finnkode=215212522,215212522,15357,4147357,4763,Leilighet,Andel,2,68,77,4,1964,E-rød,3,78987,NA,85,22689,833140,237000,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Lambertseter,"Steinspranget 23, 1156 Oslo",3300000,"Lekker, oppusset og tidløs 2-roms toppleilighet med vestvendt balkong. Lave felleskostnader","Balkong/Terrasse, Barnevennlig, Ingen, gjenboere, Kabel-TV, Parkett, Peis/Ildsted, Rolig, Sentralt, Turterreng"," Tor. 22. april 18:00 - 19:00 + Legg til i kalender Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding Lekker og oppusset 2-roms toppleilighet på populære Bergkrystallen. Rolig beliggenhet godt tilbaketrukket fra vei med umiddelbar nærhet til kollektivtransport, matbutikker, skole og et godt aktivitetstilbud. Leiligheten fremstår som strøken med farger og innredning i en lys og tidløs stil. Her er det lagt vekt på eksklusive og nøye planlagte materialvalg hvor lite er overlatt til tilfeldighetene. Leiligheten inneholder bla. et lekkert og romslig kjøkken, med barløsning, i åpen løsning mot stue/spisestue, og utgang til vestvendt balkong. Et stort soverom med skyvedørsgarderobe, pent flislagt bad, samt romslig entré. Godt med lagringsplass i tre boder. Lave felleskostnader inkl. varmtvann.En meget pen og innflytningsklar leilighet som gir et særdeles godt helhetsinntrykk. Bør sees! Tor. 22. april 18:00 - 19:00 + Legg til i kalender Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding",2021-04-17,https://www.finn.no/realestate/homes/ad.html?finnkode=215147657,215147657,8626,3367626,2383,Leilighet,Andel,1,42,42,4,1953,F-rød,1,34607,NA,46,17617,717462,59000,NA,NA,NA,NA,NA,NA,NA,NA,NA
