new_building,location,address,price,title,facilities,description_text,date_changed,ad_url,id,num,omkostninger,totalpris,boligtype,eieform_bolig,soverom,primaerrom,bruksareal,byggear,energimerking,tomteareal,bruttoareal,boligselgerforsikring,formuesverdi,fellesgjeld,felleskost_mnd,etasje,rom,fellesformue,sikringsordning,festeavgift,tomt,kommunale_avg,grunnflate,renovert_ar,festear,utleiedel
FALSE,Bjerke panorama,"Refstadveien 38, 0589 Oslo",6800000,Panoramautsikt  - Lys og moderne 3-roms selveier med solrik balkong. Heis. Garasje. Felles  takterrasse.,"Balkong/Terrasse, Parkett, Heis, Barnevennlig, Rolig, Kabel-TV, Moderne, Garasje/P-plass, Utsikt, Bredbåndstilknytning, Lademulighet"," Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Velkommen til Refstadveien 38. Moderne 3-roms selveierleilighet med balkong med særdeles god utsikt. I tillegg har bygget en fantastisk felles takterrasse med sittegrupper. Leiligheten har en god planløsning med stue og kjøkken mot solsiden og med motorisert solskjerming. Kjøkkenet ligger litt tilbaketrukket fra stuen, men i en åpen sosial løsning. 2 gode soverom og stort baderom. Det er også bod i leiligheten og i kjeller. Heisadkomst gir enkel adkomst. Rett rundt hjørnet er det en stor Kiwi med åpningstider fra 7-23. PanoramautsiktSelveier med god planløsningModerne leilighet fra 2012Lys og trivelig leilighetGode solforhold på balkongenFelles takterrasseHeisadkomstGarasjeplass i lukket anleggRett ved markaVelkomen til visning. Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-04-03,https://www.finn.no/realestate/homes/ad.html?finnkode=211372342,211372342,NA,171370,6971370,Leilighet,Eier(Selveier),2,73,77,2012,C-mørkegrønn,NA,86,NA,856386,NA,3625,6,3,NA,NA,NA,Eiet,NA,NA,NA,NA,NA
FALSE,Rustad,"Welding Olsens vei 86, 0694 Oslo",7000000,Enderekkehus med suveren barnevennlig beliggenhet på grensen til Østmarka,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Hage, Husdyr, tillatt, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Peis/Ildsted, Rolig, Utvidelsesmuligheter, Bademulighet, Turterreng, Lademulighet"," Søn. 11. april 12:00 - 13:00 + Legg til i kalender Man. 12. april 17:00 - 18:00 + Legg til i kalender Visning etter avtale på oppsatte tider. Trykk på visningspåmelding for å avtale tid. Sammen skal vi sikre trygge visninger og ivareta smittevern. Visningspåmelding Enderekkehus i ""gullrekka"" med svært god barnevennlig beliggenhet innerst i blindvei rett ved Østmarka.Få minutter til Rustadsaga, Nøklevann, Skullerudstua med skianlegg, lysløyper, turterreng og badevann.Store grøntområder, egen fotballbane, akebakke og lekeplass på området.To minutter bilfri skolevei til Rustad skole.God planløsning, god standard, lyse farger, gulvvarme, solrik usjenert hage og terrasser. Søn. 11. april 12:00 - 13:00 + Legg til i kalender Man. 12. april 17:00 - 18:00 + Legg til i kalender Visning etter avtale på oppsatte tider. Trykk på visningspåmelding for å avtale tid. Sammen skal vi sikre trygge visninger og ivareta smittevern. Visningspåmelding",2021-03-29,https://www.finn.no/realestate/homes/ad.html?finnkode=212306344,212306344,NA,8627,7180627,Rekkehus,Andel,3,105,107,1964,G-oransje,19999,117,NA,1294647,172000,3534,NA,4,19632,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,ENSJØ,"Gladengveien 15A, 0661 Oslo",6750000,Attraktiv 3+2-roms selveier hjørneleilighet | Skattefri leieinntekt* - To solrike balkonger - Garasje - VV/fyring inkl.,"Takterrasse, Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Heis, Husdyr, tillatt, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Turterreng, Lademulighet"," Ons. 14. april 16:00 - 18:00 + Legg til i kalender Sammen skal vi sikre trygge visninger. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Husk også å lese salgsoppgave før visning. Visningspåmelding Nordvik Eiendomsmegling v/Robin B. Jensen presenterer Gladengveien 15A! En svært lys og lekker 4-roms selveierleilighet med hybel som kan leies ut skattefritt. Leiligheten er i dag delt opp i 3+2-roms - kan omgjøres til en fullverdig 5-roms om ønskelig.Kvaliteter ved leiligheten:- Ny i 2012 med gjennomgående høy standard- Garasjeplass i kjeller med direkte adkomst via heis- Meget god intern beliggenhet med flotte sol- og lysforhold- Skattefri utleieinntekt av hybel - Leies i dag ut for 9.500,-- VV og fyring inkl. i felleskost.Ensjø:Ensjøbyen er et spennende område som har vært i sterk vekst de siste årene. Her har du utmerket kollektivtilbud, ca. 8 minutters gange til Oslo sentrum og alt du måtte trenge av servicetilbud, dagligvare, skoler og barnehage i umiddelbar nærhet. Ons. 14. april 16:00 - 18:00 + Legg til i kalender Sammen skal vi sikre trygge visninger. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Husk også å lese salgsoppgave før visning. Visningspåmelding",2021-04-07,https://www.finn.no/realestate/homes/ad.html?finnkode=212316408,212316408,NA,165906,7005700,Leilighet,Eier(Selveier),3,84,87,2012,E-mørkegrønn,4217,95,NA,846300,89794,5347,3,4,14509,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,,"Biermanns gate 8 A, 0556 Oslo",5150000,"GRÜNERLØKKA   Pen 3 (4)-roms. Nye overflater, nytt kjøkken, peisovn, god bodplass. Ingen forkjøpsrett!","Peis/Ildsted, Parkett, Kabel-TV, Moderne, Sentralt, Offentlig, vann/kloakk, Bredbåndstilknytning"," Søn. 11. april 1400 - 1500 + Legg til i kalender Visningspåmelding Velkommen til Biermanns gate 8 A.Smart leilighet konvertert fra en 2-roms til en 4-roms. Den kan enkelt gjøres om til en 3-roms (fjerne ny vegg mellom de innerste soverommene, stukkaturen er intakt når veggen tas ned). Leiligheten ligger på hjørnet Biermanns gate og Vogts gate, med Grünerløkka og Torshovs flotte parker og yrende folkeliv innenfor 2-3 minutters gange. Trenger du å komme fort ned til sentrum finner du trikken, med hyppige avganger, rett ved.Leiligheten inneholder i dag 3 soverom, kjøkken/stue i åpen løsning, bad samt en stor bod på 9 kvm. Søn. 11. april 1400 - 1500 + Legg til i kalender Visningspåmelding",2021-04-09,https://www.finn.no/realestate/homes/ad.html?finnkode=211808887,211808887,NA,8010,5158010,Leilighet,Andel,2,60,60,1895,NA,459,66,NA,1058699,NA,4602,1,4,15758,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,,"Løvenskiolds gate 14, 0260 Oslo",4290000,Frogner | Usjenert 2-roms selveier midt i hjertet av Frogner. Leilighet over to plan. Soverom vendt mot indre gård.,"Parkett, Ingen, gjenboere, Barnevennlig, Kabel-TV, Sentralt, Alarm, Offentlig, vann/kloakk, Vaktmester-/vektertjeneste, Bredbåndstilknytning"," Ta kontakt for å avtale visning Visningspåmelding Velkommmen til Løvenskiolds gate 14 - en lys og lekker 2-roms over to plan. Leiligheten ligger i et område bestående av klassiske og estetisk pene bygårder og har en intern beliggenhet med vinduer vendt mot indre gård. Her bor du rolig og tilbaketrukket til midt på Frogner. HIGHLIGHTSTo planUsjenertNytt gulv i 2021Erverdig bygårdStore vindusflaterEkstremt god beliggenhetVinduer vendt mot indre gårdWalk-in garderobe ved soveromHer bor man midt i smørøyet med kort vei til et bredt utvalg av klesbutikker, kaféer, restauranter og eksklusive nisjeforretninger. Bydel Frogner byr også på flott arkitektur, grøntarealer og parkområder. Bydelen er internasjonalt anerkjent og premiert for sin arkitektur og byplanlegging.Velkommen til visning! Ta kontakt for å avtale visning Visningspåmelding",2021-03-27,https://www.finn.no/realestate/homes/ad.html?finnkode=203717308,203717308,NA,117290,4448786,Leilighet,Eier(Selveier),1,46,46,1907,G-rød,822,52,NA,1091174,41496,2204,NA,2,12328,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Lambertseter,"Glimmerveien 8, 1155 Oslo",4100000,Sentralt beliggende 3-roms med meget gode solforhold og flott utsikt.,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Peis/Ildsted, Sentralt, Utsikt, Turterreng"," Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding - Meget sentralt med gangavstand til buss, t-bane, Lambertseter sentrum, skoler for alle trinn, barnehager og turområder.- Leiligheten har en av de beste beliggenhetene på feltet.- Flott utsikt med lite fjordgløtt.- Meget gode solforhold med vestvendt balkong.- 3 boder til lagring. 1 stor på loftet (12 kvm gulvareal hvor deler ikke er måleverdig grunnet skråtak) og 2 på 3 kvm i kjeller.- Vinduer og balkongdør med rammer av tre og to-lags glass fra 2013.- Kjøkken fra 2009 og bad fra 2007.- Nye downlights fra 2019 med dimmer i stue.- Lydisolert stuevegg mot nabo. Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding",2021-04-09,https://www.finn.no/realestate/homes/ad.html?finnkode=210111223,210111223,NA,1132,4189132,Leilighet,Andel,2,65,65,1956,E-rød,52320,71,NA,1003606,88000,2890,3,3,14974,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,MODERNE I KVÆRNERBYEN,"Ingeniørveien 8, 0196 Oslo",4100000,Romslig  ny  familiebolig fra 2019. Heisadkomst. Garasjeplass. 12 kvm solrik balkong. Felles takterrasse. IN-ordning.,"Balkong/Terrasse, Parkett, Heis, Barnevennlig, Moderne, Sentralt, Garasje/P-plass, Offentlig, vann/kloakk, Vaktmester-/vektertjeneste, Bredbåndstilknytning"," For å sikre trygge visninger og ivareta smittevern, viser vi boliger kun til begrenset besøkende etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen visningspåmelding . Visningspåmelding Velkommen til Ingeniørveien 8. Leiligheten har en attraktiv beliggenhet i bygg fra 2019, i moderne og urbane Kværnerbyen. Det er parkett og lysmalte flater i alle rom, med unntak av flislagt baderom og wc. Leiligheten har moderne fasiliteteter, store åpne flater, og rikelig med oppbevaringsplass. Fra stuen er det utgang til nydelig balkong på ca.12 kvm. I tillegg er det spektakulært utsyn fra felles takterrasse i bygget. Til leiligheten følger det med én garasjeplass i lukket garasjeanlegg.HøydepunkterModerne bygg fra 2019Balkong på ca.12 kvm.GarasjeplassVed benyttelse av IN-ordning vill felleskostnadene bli kr 4.039,- pr. mndWalk-in garderobeløsningBod på ca.6,5 kvm.FjernvarmeBalansert ventilasjonFelles takterrasseParallellavklart forkjøpsrett For å sikre trygge visninger og ivareta smittevern, viser vi boliger kun til begrenset besøkende etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen visningspåmelding . Visningspåmelding",2021-04-11,https://www.finn.no/realestate/homes/ad.html?finnkode=197676404,197676404,NA,15385,7433385,Leilighet,Andel,3,90,90,2019,C-mørkegrønn,10351,99,Ja,1635294,3318000,8048,4,4,14556,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,TØYEN,"Magnus' gate 13, 0650 Oslo",5470000,Bo i gjennomgående 3-roms med stor solrik balkong | Heis fra garasjeanlegg | Rolig gate med bakgård/ flotte uteområder.,"Balkong/Terrasse, Parkett, Heis, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Bredbåndstilknytning, Livsløpsstandard, Lademulighet"," Søn. 11. april 1500 - 1600 + Legg til i kalender Vi har tiltak mot Corona-viruset på våre visninger og vi oppfordrer alle til å melde seg på visning. Visningspåmelding Velkommen til Magnus' gate 13 !Lys og trivelig 3-roms selveierleilighet med innbydende oppholdsrom og sydvestvendt balkong med utsyn over rolig bakgård. Beliggenheten er ypperlig for deg som ønsker å bo tilbaketrukket i rolige omgivelser, og samtidig ha kort vei til alle fasiliteter og servicetilbud. På fellesarealet er det planlagt å bygge en unik lekegård som innbyr til lek og moro for både store og små. Det mulig å leie parkeringsplass i garasjeanlegget.Leiligheten er beliggende i byggets 2.etasje og det er adkomst via felles trappegang med heis. Boligen består av en åpen stue- og kjøkkenløsning med god plass til møblement, lyst L-formet kjøkken, flislagt bad / vaskerom, entré med garderobeskap og 2 soverom. Fra stuen er det utgang til den solrike balkongen.Velkommen til visning! Søn. 11. april 1500 - 1600 + Legg til i kalender Vi har tiltak mot Corona-viruset på våre visninger og vi oppfordrer alle til å melde seg på visning. Visningspåmelding",2021-04-05,https://www.finn.no/realestate/homes/ad.html?finnkode=210104457,210104457,NA,149290,5681183,Leilighet,Eier(Selveier),2,78,78,1990,D-rød,4641,86,NA,1237736,61892,3658,2,NA,31607,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Gamlebyen,"Mosseveien 6A, 0191 Oslo",4950000,Lys og romslig 3-roms selveier leilighet i Gamlebyen| Fantastisk utsikt| God takhøyde | Sentral beliggenhet,"Barnevennlig, Bredbåndstilknytning, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Utsikt, Turterreng"," Søn. 11. april 12:00 - 13:00 + Legg til i kalender Visningspåmelding Velkommen til Mosseveien 6A! Lys og romslig 3-roms leilighet med god takhøyde. Leiligheten ligger høyt i byggets 4 etasje med strålende utsikt over Bjørvika og Barcode. Sentralt lokalisert i nær tilknytning til storbyens flere muligheter og aktiviteter. Boligen inneholder en lys og luftig stue, kjøkken, 2 soverom, bad og entré. Kort vei til T-bane, dagligvarebutikker og andre service tilbud.HøydepunkterFantastisk utsiktGod takhøydeStore vindusflaterFibernett inkl i fellesutgifterSentral beliggenhetGod planløsningVelkommen på visning! Søn. 11. april 12:00 - 13:00 + Legg til i kalender Visningspåmelding",2021-04-01,https://www.finn.no/realestate/homes/ad.html?finnkode=211703219,211703219,NA,126012,5113204,Leilighet,Eier(Selveier),2,66,66,1896,G-rød,632,73,NA,1120773,37192,4180,4,3,18480,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,TORSHOV,"Sandakerveien 46A, 0477 Oslo",4700000,Flott 3-roms selveierleilighet - Lave bokostnader - Separat kjøkken - Høy første etasje - Beliggenhet rett ved Akerselva,"Parkett, Rolig, Kabel-TV, Moderne, Sentralt, Offentlig, vann/kloakk, Fellesvaskeri"," Sammen skal vi sikre trygge visninger. Derfor gjennomfører vi visninger etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen Visningspåmelding før visning, så finner vi en løsning som passer for deg. Visningspåmelding Velkommen til Sandakerveien 46A. En flott 3-roms selveierleilighet. Sentralt og attraktivt beliggenhet, men samtidig stille og tilbaketrukket på Torshov, rett ved idylliske Akerselva.Leilighetens planløsning er meget god og inneholder flislagt entré med varme i gulv, lekkert flislagt bad fra 2012/13, to soverom av god størrelse, pent separat kjøkken oppgradert i 2013 og romslig stue med gode innredningsmuligheter.Adressen sikrer deg nærhet til bredt kollektivtilbud, butikker, kaféer, serveringssteder og grønne lunger.IN-ordningVeldrevet sameieDisponerer to boderLave felleskostnaderMulighet for leie av garasjeplassKort vei til parker og grøntarealerAlt av transport i umiddelbar nærhetVarmtvann og internett inkl. i felleskost.Gjennomgående og romslig planløsningVelkommen til visning Sammen skal vi sikre trygge visninger. Derfor gjennomfører vi visninger etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen Visningspåmelding før visning, så finner vi en løsning som passer for deg. Visningspåmelding",2021-03-27,https://www.finn.no/realestate/homes/ad.html?finnkode=212143136,212143136,NA,132792,4983477,Leilighet,Eier(Selveier),2,67,67,1950,F-rød,804,72,NA,1208589,150685,3099,1,3,41658,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Vollebekk,"Vollebekkveien 4F, 0598 Oslo",3300000,Strøken 4-roms hjørneleilighet ferdigstilt 2021 | Ubebodd | Egen garasjeplass | Stor balkong med morgen- og kveldssol,"Balansert, ventilasjon, Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Heis, Kabel-TV, Moderne, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Turterreng"," Søn. 11. april 1300 - 1500 + Legg til i kalender I Samsolgt by DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt megler for å avtale tidspunkt som passer for deg. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Ta kontakt for privatvisning om ønskelig Visningspåmelding Leiligheten- Heis- Hjørneleilighet- Egen garasjeplass i kjeller - A-konto fyring og varmtvann- Ferdigstilt 2021 og ubebodd- Balkong med morgen- og kveldssol- Kjøkken levert av Sigdal- Store vindusflatere som gir mye naturlig lys- Balansert ventilasjonsanlegg med varmegjenvinning - Leiligheten har to bad- 3 gode soverom- SykkelparkeringOmrådet- Vollebekk og nabolaget rundt leiligheten er i stor utvikling- Ca 5 minutters gange til T-bane som tar deg til Oslo på 13 minutter- Dagligvarebutikker i umiddelbar nærhet- Flotte turveier og parker i nærområdet- Kort vei til Marka med stort løypenett for fotturer, skiturer og for sykkelen- Kort vei til Linderud senter med en rekke servicetilbud Søn. 11. april 1300 - 1500 + Legg til i kalender I Samsolgt by DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt megler for å avtale tidspunkt som passer for deg. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Ta kontakt for privatvisning om ønskelig Visningspåmelding",2021-03-29,https://www.finn.no/realestate/homes/ad.html?finnkode=210813377,210813377,NA,8625,6173625,Leilighet,Andel,3,76,76,2021,C-mørkegrønn,NA,NA,NA,2021,2865000,7998,3,4,0,Ja,NA,NA,NA,82,NA,NA,NA
